# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.013387 seconds
# 2447.811630 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  1400	     2.85920	     0.06834
  1450	     2.39081	     0.06012
  1500	     2.26024	     0.05675
  1550	     1.63924	     0.04688
  1600	     1.66164	     0.04641
  1650	     1.58685	     0.04299
  1700	     1.26536	     0.03728
  1750	     1.21879	     0.03600
  1800	     1.06092	     0.03238
  1850	     0.83008	     0.02816
  1900	     0.76435	     0.02615
  1950	     0.86016	     0.02696
  2000	     0.77609	     0.02477
  2050	     0.56354	     0.02096
  2100	     0.57480	     0.02032
  2150	     0.48178	     0.01794
  2200	     0.40429	     0.01631
  2250	     0.41163	     0.01614
  2300	     0.40668	     0.01577
  2350	     0.37777	     0.01468
  2400	     0.33085	     0.01361
  2450	     0.30233	     0.01274
  2500	     0.27536	     0.01172
  2550	     0.25143	     0.01082
  2600	     0.26049	     0.01099
  2650	     0.25088	     0.01067
  2700	     0.22108	     0.00972
  2750	     0.17786	     0.00862
  2800	     0.14279	     0.00763
  2850	     0.19892	     0.00877
  2900	     0.13343	     0.00716
  2950	     0.17251	     0.00785
  3000	     0.18888	     0.00806
  3050	     0.16167	     0.00747
  3100	     0.11723	     0.00621
  3150	     0.10263	     0.00567
  3200	     0.09318	     0.00526
  3250	     0.10598	     0.00554
  3300	     0.11866	     0.00586
  3350	     0.10926	     0.00550
  3400	     0.11308	     0.00556
  3450	     0.09815	     0.00515
  3500	     0.08628	     0.00475
  3550	     0.05132	     0.00349
  3600	     0.09799	     0.00485
  3650	     0.08370	     0.00440
  3700	     0.07841	     0.00424
  3750	     0.05688	     0.00362
  3800	     0.05916	     0.00358
  3850	     0.06616	     0.00375
  3900	     0.07204	     0.00381
  3950	     0.05300	     0.00328
  4000	     0.05884	     0.00338
  4050	     0.04074	     0.00271
  4100	     0.05427	     0.00322
  4150	     0.04405	     0.00281
  4200	     0.04208	     0.00277
  4250	     0.03785	     0.00256
  4300	     0.04167	     0.00272
  4350	     0.03727	     0.00247
  4400	     0.04128	     0.00256
  4450	     0.03394	     0.00230
  4500	     0.02944	     0.00210
  4550	     0.03751	     0.00246
  4600	     0.03502	     0.00224
  4650	     0.03961	     0.00238
  4700	     0.03337	     0.00213
  4750	     0.02543	     0.00190
  4800	     0.02179	     0.00173
  4850	     0.02670	     0.00186
  4900	     0.02543	     0.00178
  4950	     0.02139	     0.00162
# extra	     0.20117
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014698 seconds
# 2229.467053 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877821.18750	        -nan
    50	  4680.95424	    50.08739
   100	  1755.69727	    18.36174
   150	   908.14128	     9.46100
   200	   538.25876	     5.67307
   250	   326.46619	     3.64301
   300	   219.04851	     2.49008
   350	   157.46023	     1.85590
   400	   109.95739	     1.37141
   450	    90.27301	     1.11242
   500	    70.21016	     0.89453
   550	    52.71885	     0.71100
   600	    40.16210	     0.57591
   650	    31.59275	     0.46872
   700	    25.61210	     0.39661
   750	    22.58175	     0.34776
   800	    17.32946	     0.28759
   850	    15.53674	     0.25862
   900	    13.42366	     0.22425
   950	     9.27126	     0.17962
  1000	     8.23234	     0.16125
  1050	     6.42087	     0.13581
  1100	     6.27724	     0.12699
  1150	     5.35693	     0.11338
  1200	     4.75942	     0.10267
  1250	     4.40100	     0.09471
  1300	     3.17682	     0.07691
  1350	     2.72065	     0.06892
  1400	     2.85985	     0.06827
  1450	     2.39057	     0.06010
  1500	     2.23800	     0.05650
  1550	     1.67266	     0.04737
  1600	     1.67424	     0.04654
  1650	     1.60542	     0.04326
  1700	     1.26193	     0.03728
  1750	     1.22822	     0.03614
  1800	     1.08553	     0.03280
  1850	     0.84148	     0.02833
  1900	     0.77123	     0.02623
  1950	     0.84322	     0.02677
  2000	     0.76890	     0.02469
  2050	     0.55547	     0.02081
  2100	     0.58560	     0.02046
  2150	     0.48394	     0.01798
  2200	     0.40626	     0.01637
  2250	     0.40273	     0.01599
  2300	     0.39879	     0.01563
  2350	     0.36831	     0.01452
  2400	     0.33300	     0.01363
  2450	     0.29400	     0.01257
  2500	     0.27670	     0.01178
  2550	     0.25272	     0.01085
  2600	     0.26350	     0.01106
  2650	     0.25168	     0.01071
  2700	     0.21996	     0.00969
  2750	     0.17518	     0.00857
  2800	     0.14193	     0.00762
  2850	     0.19534	     0.00869
  2900	     0.12913	     0.00706
  2950	     0.17679	     0.00794
  3000	     0.18913	     0.00805
  3050	     0.16639	     0.00756
  3100	     0.11788	     0.00622
  3150	     0.10334	     0.00570
  3200	     0.09213	     0.00522
  3250	     0.10332	     0.00545
  3300	     0.11668	     0.00581
  3350	     0.10836	     0.00547
  3400	     0.11258	     0.00557
  3450	     0.10057	     0.00522
  3500	     0.08636	     0.00473
  3550	     0.05097	     0.00348
  3600	     0.09633	     0.00479
  3650	     0.08418	     0.00441
  3700	     0.07926	     0.00426
  3750	     0.06027	     0.00371
  3800	     0.06005	     0.00362
  3850	     0.06712	     0.00377
  3900	     0.07411	     0.00386
  3950	     0.05232	     0.00326
  4000	     0.05851	     0.00338
  4050	     0.04055	     0.00271
  4100	     0.05500	     0.00325
  4150	     0.04480	     0.00282
  4200	     0.04239	     0.00277
  4250	     0.03858	     0.00259
  4300	     0.04222	     0.00273
  4350	     0.03832	     0.00249
  4400	     0.04076	     0.00255
  4450	     0.03192	     0.00224
  4500	     0.02994	     0.00211
  4550	     0.03582	     0.00240
  4600	     0.03457	     0.00224
  4650	     0.04015	     0.00240
  4700	     0.03343	     0.00212
  4750	     0.02499	     0.00188
  4800	     0.02113	     0.00169
  4850	     0.02686	     0.00187
  4900	     0.02614	     0.00180
  4950	     0.02066	     0.00160
# extra	     0.20123
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.017256 seconds
# 1898.921159 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877424.62500	        -nan
    50	  4691.10226	    50.12716
   100	  1765.03341	    18.39089
   150	   905.78811	     9.44318
   200	   540.29888	     5.67775
   250	   327.90370	     3.64805
   300	   221.31302	     2.50087
   350	   158.30410	     1.86040
   400	   110.64303	     1.37591
   450	    89.88112	     1.11039
   500	    70.34401	     0.89493
   550	    52.70568	     0.71055
   600	    39.78347	     0.57358
   650	    31.69198	     0.46941
   700	    25.68740	     0.39654
   750	    22.33264	     0.34571
   800	    17.36408	     0.28795
   850	    15.53428	     0.25847
   900	    13.37299	     0.22374
   950	     9.36294	     0.18030
  1000	     8.26926	     0.16152
  1050	     6.49613	     0.13642
  1100	     6.19929	     0.12630
  1150	     5.35085	     0.11336
  1200	     4.74239	     0.10241
  1250	     4.38806	     0.09471
  1300	     3.16952	     0.07676
  1350	     2.74328	     0.06924
  1400	     2.85024	     0.06810
  1450	     2.35983	     0.05971
  1500	     2.21767	     0.05621
  1550	     1.69995	     0.04774
  1600	     1.66312	     0.04632
  1650	     1.59537	     0.04312
  1700	     1.27439	     0.03749
  1750	     1.23651	     0.03618
  1800	     1.08155	     0.03272
  1850	     0.84481	     0.02839
  1900	     0.77662	     0.02633
  1950	     0.84098	     0.02670
  2000	     0.76093	     0.02457
  2050	     0.55920	     0.02086
  2100	     0.58379	     0.02043
  2150	     0.47388	     0.01781
  2200	     0.41239	     0.01653
  2250	     0.40542	     0.01602
  2300	     0.40787	     0.01581
  2350	     0.37097	     0.01458
  2400	     0.33478	     0.01369
  2450	     0.28487	     0.01240
  2500	     0.27874	     0.01182
  2550	     0.25646	     0.01092
  2600	     0.26623	     0.01110
  2650	     0.25171	     0.01071
  2700	     0.22417	     0.00978
  2750	     0.18077	     0.00871
  2800	     0.14376	     0.00767
  2850	     0.19195	     0.00860
  2900	     0.12711	     0.00699
  2950	     0.17713	     0.00796
  3000	     0.18942	     0.00805
  3050	     0.16422	     0.00752
  3100	     0.11541	     0.00615
  3150	     0.10241	     0.00566
  3200	     0.09329	     0.00525
  3250	     0.10339	     0.00547
  3300	     0.11655	     0.00581
  3350	     0.10692	     0.00544
  3400	     0.11028	     0.00551
  3450	     0.09932	     0.00518
  3500	     0.08840	     0.00479
  3550	     0.05127	     0.00349
  3600	     0.09828	     0.00483
  3650	     0.08318	     0.00439
  3700	     0.07995	     0.00427
  3750	     0.06204	     0.00376
  3800	     0.06038	     0.00364
  3850	     0.06667	     0.00376
  3900	     0.07096	     0.00378
  3950	     0.04974	     0.00317
  4000	     0.05726	     0.00333
  4050	     0.04123	     0.00274
  4100	     0.05475	     0.00323
  4150	     0.04439	     0.00281
  4200	     0.04234	     0.00277
  4250	     0.03880	     0.00259
  4300	     0.04098	     0.00269
  4350	     0.03847	     0.00250
  4400	     0.04012	     0.00253
  4450	     0.03218	     0.00225
  4500	     0.03086	     0.00215
  4550	     0.03565	     0.00239
  4600	     0.03519	     0.00226
  4650	     0.03916	     0.00237
  4700	     0.03395	     0.00214
  4750	     0.02515	     0.00189
  4800	     0.02124	     0.00170
  4850	     0.02701	     0.00188
  4900	     0.02543	     0.00178
  4950	     0.02096	     0.00161
# extra	     0.20110
